reaction_id	reaction_id_type	components	Reaction	mel_type	bridge_position
m_273232bbbwb	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbbwc	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbbta	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbbpb	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbbsa	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbbpa	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbbkb	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbbxa	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbbkc	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbbkd	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbbla	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbblc	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbbld	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbbma	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbblb	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbbmc	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbbmb	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbbob	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbboa	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbbnc	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbboc	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbbna	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbbmd	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_273232bbbnb	273232	3.0	([Np]-[*:1].[*:2]-[U]).[U]-[*:3].[*:4]-[Np]>>([*:4]-[*:1].[*:2]-[*:3])	bridge	1.0
m_274310bgbdc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbpb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbpa	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgboc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbob	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgboa	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbnc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbmd	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbna	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbpc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbmc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbmb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbma	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbnb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbqa	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbra	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbqc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbld	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbrb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbsa	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbsb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbsc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbta	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbtb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbtc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbva	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbvb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbwa	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbwb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbqb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgblc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbla	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbwc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbdd	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbea	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbeb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbec	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbed	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbfa	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbfb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbfc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbfd	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbga	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbgb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbgc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbgd	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbha	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbhb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbhc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbhd	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbia	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbib	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbic	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbid	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbja	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbjb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbjc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbjd	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbka	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbkb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbkc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbkd	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgblb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbxa	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbyb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbya	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgchd	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcia	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcib	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcic	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcid	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcja	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcjb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcjc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcjd	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcka	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgckb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgckc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgckd	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgchc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcla	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgclc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcma	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcmb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcmc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcna	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcnb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcnc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcoa	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcob	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcoc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcpa	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcpb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcpc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgclb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgchb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcha	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcgd	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbza	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbzb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcaa	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcab	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcac	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcad	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcba	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcbb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcbc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcbd	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcca	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgccb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgccc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgccd	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcda	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcdb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcdc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcdd	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcea	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgceb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcec	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgced	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcfa	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcfb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcfc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcfd	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcga	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcgb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgcgc	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbxb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbdb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bfcfa	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bgbcd	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bfbxb	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
m_274310bfbya	274310	3.0	([U]-[*:2].[Np]-[*:3]).[U]-[*:1].[Np]-[*:4]>>([*:1]-[*:2].[*:3]-[*:4])	bridge	1.0
